up_mid,up_name,video_count,total_view,total_like,total_coin,total_interaction,avg_view,avg_like_rate,top10_count
88389962,韩美娟Amir,1,3617816,228163,35499,307661,3617816.0,0.0631,0
342380815,啾爸日记,1,3617735,147209,33601,224671,3617735.0,0.0407,0
3546593768770315,Marcin_Official,1,3615276,522610,77598,739177,3615276.0,0.1446,0
97039736,舌尖上的老六,1,3613371,144092,4850,191466,3613371.0,0.0399,0
1043914429,Dingo_official,1,3610198,173101,144713,524024,3610198.0,0.0479,1
3493077742258657,爱迪生い,1,3606866,308645,44803,433147,3606866.0,0.0856,1
394951072,阿拉比珂学姐,1,3605751,259118,5890,302042,3605751.0,0.0719,0
29191734,浅唱君Jacky,1,3605127,288383,21046,365897,3605127.0,0.08,0
1343696542,玩屋x,1,3599007,198341,44355,315026,3599007.0,0.0551,0
6786155,土豆の大魔王,1,3596355,244714,200130,489699,3596355.0,0.068,0
91465396,祸尾氏,1,3595970,224440,74990,451372,3595970.0,0.0624,0
40219469,国漫唯美风,1,3593317,158147,59554,297982,3593317.0,0.044,0
25073738,科幻视界,1,3590481,412128,96163,631249,3590481.0,0.1148,0
689462645,书亦小衫,1,3590392,153933,5832,202389,3590392.0,0.0429,0
1484421164,阿宅速食料理,1,3581000,255048,6838,393231,3581000.0,0.0712,0
1868223528,大伟投食记官方账号,1,3568785,285324,5264,316972,3568785.0,0.0799,0
3493126477973950,a_kaeyada,1,3561892,465264,107516,776353,3561892.0,0.1306,0
6376879,叫兔兔的SKa2or,1,3561482,257652,86255,491450,3561482.0,0.0723,0
430967976,星河坞,1,3560757,146300,65368,242851,3560757.0,0.0411,0
508168388,张继科,1,3560054,267755,33050,324688,3560054.0,0.0752,0
440454918,渊渊的奇妙冒险,1,3559438,226699,221344,647346,3559438.0,0.0637,1
35045482,我在一楼等米娜,1,3558666,271218,220116,680212,3558666.0,0.0762,0
91661238,凉鹿鹿鹿,1,3557593,454090,84905,622541,3557593.0,0.1276,1
523668401,旅隼回望,1,3557415,227508,20271,287078,3557415.0,0.064,0
21950148,杨光_建厨师,1,3555172,134009,60595,403759,3555172.0,0.0377,1
1160621006,中岛美嘉,1,3554864,252178,206268,635884,3554864.0,0.0709,1
388560897,司马好奇,1,3554295,343287,252781,728292,3554295.0,0.0966,1
363592958,Joshko,1,3551544,246333,33039,340627,3551544.0,0.0694,0
3690994815994200,帧数燃烧,1,3548155,210441,21593,334866,3548155.0,0.0593,1
346098914,大家测,1,3544968,90711,14542,164376,3544968.0,0.0256,0
1686807946,cheems小电影,1,3541007,272777,12436,359610,3541007.0,0.077,0
32307803,动饼动饼,1,3539785,349576,246554,729253,3539785.0,0.0988,1
4188772,晚星夏,1,3539298,162767,164694,513386,3539298.0,0.046,0
1249954025,十一的看脸日记,1,3536419,237571,1142,262897,3536419.0,0.0672,0
2057835239,萝卜特清奇,1,3535248,206966,89288,370602,3535248.0,0.0585,0
17248260,考拉做个东西,1,3534229,308074,43379,441767,3534229.0,0.0872,0
69205685,浅笑安然呐,1,3533876,197026,136685,485803,3533876.0,0.0558,1
23311587,乃哥OvO,1,3530675,235428,158008,499753,3530675.0,0.0667,1
1497146505,小安天天白给,1,3528310,531361,249133,973067,3528310.0,0.1506,1
11625903,IMPLAsy,1,3527832,203639,51070,355324,3527832.0,0.0577,1
383199682,Air空修,1,3527586,317559,42791,485972,3527586.0,0.09,0
494322888,老片复盘半只猫,1,3527065,78881,8034,146498,3527065.0,0.0224,0
1732848825,耿同学讲故事,1,3527054,201664,60270,336961,3527054.0,0.0572,0
20669779,敲萌豹风党,1,3526599,137673,3756,168441,3526599.0,0.039,0
3546566770035447,揽佬SKAIISYOURGOD,1,3522049,177421,22436,382407,3522049.0,0.0504,0
291272451,黄花大长虫,1,3521733,111722,7524,154699,3521733.0,0.0317,0
67175339,-木歌-,1,3521714,193866,39578,316152,3521714.0,0.055,0
3546619876215164,Binxie921,1,3520166,249879,12356,316401,3520166.0,0.071,1
1919368099,刘木头LiuMutou,1,3518937,115277,47595,191060,3518937.0,0.0328,0
350065580,w司南喃喃喃,1,3518831,498759,53326,678866,3518831.0,0.1417,1
3493077452851884,赵一百在乡村,1,3518687,443802,21424,510839,3518687.0,0.1261,0
290309360,Huuo嗖,1,3516232,307422,146804,634068,3516232.0,0.0874,1
3493113372871037,FiveActions废物行动,1,3512886,594444,51716,772928,3512886.0,0.1692,0
29404012,Norah脱口秀,1,3508772,269740,76028,391762,3508772.0,0.0769,0
22338935,轨迹球TRACKBALL,1,3507479,155245,113548,346564,3507479.0,0.0443,0
2106733812,口无遮拦的柏哥,1,3503228,386230,57975,568822,3503228.0,0.1102,1
35004309,谁是阿WAI,1,3501121,108494,3846,145209,3501121.0,0.031,0
81174791,纸鸢_Somnium,1,3500893,173499,53104,303084,3500893.0,0.0496,1
38361749,这个涂改液有毒,1,3495352,231960,57980,370787,3495352.0,0.0664,0
249176743,馒头XIAN阿,1,3487975,477465,69785,608172,3487975.0,0.1369,0
647201537,烧烤教父up,1,3486427,193906,10414,281505,3486427.0,0.0556,1
490345597,青岛大姨张大霞,1,3483123,464912,29795,607187,3483123.0,0.1335,0
284816271,小麦肤色_,1,3482130,599441,45816,680372,3482130.0,0.1721,0
351176777,关恒-蹦山咔拉咔,1,3475922,270669,38824,351836,3475922.0,0.0779,0
70783742,几分钟义务教室,1,3475421,255509,8876,333214,3475421.0,0.0735,0
3546751451531780,陕北说书艺人熊竹英,1,3471509,438268,57316,550386,3471509.0,0.1262,1
15467854,卖冰淇淋的容器猫,1,3461973,403928,39006,584630,3461973.0,0.1167,1
7022616,爆肝矿蛙,1,3460160,393237,312021,874854,3460160.0,0.1136,1
2089813708,中国邮政,1,3458328,332757,15880,373088,3458328.0,0.0962,0
341469890,Storm_Bamboo竹子,1,3457156,353451,19325,401220,3457156.0,0.1022,0
275041084,cybbxp,1,3454828,424185,295124,926935,3454828.0,0.1228,1
513851725,妈妈再灭我一次,1,3453111,133100,5926,158867,3453111.0,0.0385,0
106904607,小熊猫Panda_,1,3451740,306884,153495,590288,3451740.0,0.0889,1
324238082,瑟瑟跑步,1,3450515,289207,125587,446922,3450515.0,0.0838,0
266908282,九晴九晴九,1,3450501,237961,50526,382342,3450501.0,0.069,0
405233985,小相访古,1,3449959,387167,93083,575461,3449959.0,0.1122,1
12983855,天橙U,1,3446267,376007,184250,761504,3446267.0,0.1091,0
2010145557,亚细亚旷世奇才,1,3444406,284176,82502,494508,3444406.0,0.0825,0
1376688455,小王和瓜瓜,1,3441239,557748,330355,951042,3441239.0,0.1621,1
3079413,小x文,1,3441161,446277,45471,610480,3441161.0,0.1297,1
179465300,雷老实-,1,3437952,286149,15112,326170,3437952.0,0.0832,0
397242318,向前农场日记,1,3434357,300663,26095,369800,3434357.0,0.0875,0
385702766,CCplay_B站号,1,3416320,380800,63104,531337,3416320.0,0.1115,1
376666642,菜园一只猪猪,1,3414459,394636,20326,444139,3414459.0,0.1156,0
85344772,廿羽木,1,3413897,160170,54720,297065,3413897.0,0.0469,0
12364896,XXM_Studio,1,3411518,301335,186598,668232,3411518.0,0.0883,0
1585678426,叫南瓜皮的我,1,3406510,365386,196888,684471,3406510.0,0.1073,1
41406570,美院天子聊画画,1,3405658,139858,945,152970,3405658.0,0.0411,0
339885439,是小钱-,1,3403557,166786,69398,290554,3403557.0,0.049,0
352993700,穿板鞋的橘猫,1,3397188,229260,277597,698185,3397188.0,0.0675,0
283886865,说说Crystal,1,3395928,171708,90069,405987,3395928.0,0.0506,0
401355599,演员李感,1,3394822,267071,83157,413893,3394822.0,0.0787,0
3494368184896007,杉木说SamTalk,1,3393466,168952,9769,262163,3393466.0,0.0498,0
453478869,派小爪,1,3385451,324858,272821,663765,3385451.0,0.096,1
3493104969582883,pellek_official,1,3385221,338769,100307,599025,3385221.0,0.1001,1
179582691,木棍朋克,1,3379881,340649,188441,668060,3379881.0,0.1008,1
5714152,鱼丸公公,1,3374037,276789,140958,575325,3374037.0,0.082,0
450472670,青年鲍里斯,1,3371495,299209,209986,729451,3371495.0,0.0887,1
1576915270,橙熟的设计,1,3370330,43603,1128,65239,3370330.0,0.0129,0
8259298,港妹妹join,1,3369441,222029,5696,285222,3369441.0,0.0659,0
4571785,折纸姬,1,3366675,262211,23726,360919,3366675.0,0.0779,0
2699293,埃克斯玩点啥,1,3366127,398110,72367,649605,3366127.0,0.1183,0
15493212,楚世修_,1,3362642,211219,53551,344760,3362642.0,0.0628,0
1546121595,Yurin_幽陵,1,3361758,488975,57241,741547,3361758.0,0.1455,1
523439101,青春与感悟,1,3360411,435552,23693,542125,3360411.0,0.1296,1
1396965205,吉他手吴大碗,1,3357825,152834,54229,299996,3357825.0,0.0455,0
427494870,硬核拆解,1,3357823,115876,4615,156009,3357823.0,0.0345,0
483539902,扎根措B站号,1,3357548,317303,62664,415473,3357548.0,0.0945,0
479342898,超级草根郭师傅,1,3356115,375002,7924,390548,3356115.0,0.1117,1
3453768,圈圈有灵感,1,3355289,362006,49114,484992,3355289.0,0.1079,0
3546664799308154,咸阳市第一人民医院,1,3354351,369827,49998,491119,3354351.0,0.1103,0
2611296,哩老汉丶,1,3352773,291702,229245,714213,3352773.0,0.087,1
22871583,混乱沉睡,1,3352364,296051,95980,527371,3352364.0,0.0883,1
324473490,中国青年报,1,3347937,320175,41759,450799,3347937.0,0.0956,1
2130589656,小菜来追剧了,1,3342793,296684,14462,393714,3342793.0,0.0888,0
3461566926162306,训练大师小智,1,3340706,170788,8383,226856,3340706.0,0.0511,0
249295355,么鸣堂,1,3340502,162752,54431,280402,3340502.0,0.0487,0
3493138404477799,再打个胶先,1,3339252,429754,13735,485451,3339252.0,0.1287,0
38823497,张拉灯,1,3335937,355808,82441,560610,3335937.0,0.1067,1
37840358,白胖过来,1,3331491,153668,80284,314751,3331491.0,0.0461,0
432824152,腿毛少女一目,1,3327919,516714,65802,727858,3327919.0,0.1553,0
1174544909,是被被呀_,1,3327182,157621,5023,182667,3327182.0,0.0474,0
45024129,vamoko,1,3313519,174103,21968,251096,3313519.0,0.0525,0
10878894,账号已注销,1,3312994,385120,255058,798540,3312994.0,0.1162,0
84130356,夏天y,1,3302455,220014,99007,426513,3302455.0,0.0666,1
22858069,炼金致富的阿彦,1,3296189,234460,75500,438131,3296189.0,0.0711,1
27766520,定格动画康文,1,3293753,215267,125293,411904,3293753.0,0.0654,0
440695902,闪电姐姐的龙猫阿呆,1,3291774,92603,23319,183779,3291774.0,0.0281,0
310702549,演员管云鹏,1,3289490,222398,53965,367195,3289490.0,0.0676,1
3897812,mili弥里,1,3287086,525782,68358,715093,3287086.0,0.16,1
29629444,西洋跳棋-,1,3283697,459176,34157,569068,3283697.0,0.1398,0
1619306659,江浙沪乱步,1,3283606,144948,39207,247355,3283606.0,0.0441,1
397432797,朝暮不睡觉QWQ,1,3280835,385952,49898,505178,3280835.0,0.1176,1
93890857,柴可夫司徒,1,3275031,260182,303959,782730,3275031.0,0.0794,1
1219456450,业余旋手,1,3273978,241486,39023,318874,3273978.0,0.0738,0
452007144,风筝的心,1,3265875,186914,83393,328399,3265875.0,0.0572,0
7994425,阿云-CCC,1,3260858,158602,106713,352107,3260858.0,0.0486,0
39279965,影石Insta360,1,3258900,171727,74135,391523,3258900.0,0.0527,1
2107428051,是宁心如,1,3258520,233193,13165,271528,3258520.0,0.0716,0
350628129,园长米线,1,3258132,288593,117640,451148,3258132.0,0.0886,1
378067652,Gandy__,1,3255954,173796,71416,419356,3255954.0,0.0534,0
1019455982,樱桃马天妮,1,3251491,332269,12593,400706,3251491.0,0.1022,0
9583937,小米的狗,1,3249732,270969,786,285947,3249732.0,0.0834,0
31610916,幻影大厦,1,3242861,314370,211529,715312,3242861.0,0.0969,0
580207,AliveGameStudio,1,3241465,342746,295589,870495,3241465.0,0.1057,1
1985127693,城阳电工电路,1,3237941,183320,13892,239729,3237941.0,0.0566,1
92992504,游戏收藏家Game,1,3237374,341780,1173,377976,3237374.0,0.1056,0
1368498772,你哇哥233,1,3236393,380216,7037,422379,3236393.0,0.1175,0
5646546,污污云,1,3229448,185718,54847,350326,3229448.0,0.0575,0
7165852,Lan_er2,1,3221533,525169,93045,744832,3221533.0,0.163,1
4796002,未知名的小白,1,3220736,392555,161386,700596,3220736.0,0.1219,1
15400649,king金鑫-音乐制作,1,3211074,218569,147889,459494,3211074.0,0.0681,0
3546778181831162,饼干人联盟,1,3209603,61898,47948,149436,3209603.0,0.0193,0
494819449,刘骁骞,1,3209013,140914,19888,223691,3209013.0,0.0439,0
3546652109441359,月底没钱君,1,3203516,282197,79096,496102,3203516.0,0.0881,0
28266043,附魔星Fms,1,3202309,137062,49640,229049,3202309.0,0.0428,0
1769818430,黄万有水彩,1,3198026,364004,9048,407019,3198026.0,0.1138,0
3493284078946573,超越家电,1,3196910,261528,8785,306755,3196910.0,0.0818,0
286973680,绝活阿灿,1,3194366,30859,29819,75478,3194366.0,0.0097,0
287291651,京桥刹那,1,3193649,281889,27875,398637,3193649.0,0.0883,0
3546706285169566,我的老师有高度,1,3191811,335289,29382,431560,3191811.0,0.105,0
584599812,威希弟,1,3187627,311349,190609,571802,3187627.0,0.0977,1
52250,视角姬,1,3187183,160958,17444,197939,3187183.0,0.0505,0
236165593,火花狐狸,1,3185573,188940,15957,254058,3185573.0,0.0593,0
1978885142,石黑英雄,1,3184389,243865,93215,426267,3184389.0,0.0766,0
1889049289,高级灵魂张斯瑞,1,3183948,380373,49639,510798,3183948.0,0.1195,1
291324611,极速拍档-Jacky,1,3183232,217552,72066,350317,3183232.0,0.0683,0
43222001,卡特亚,1,3181951,242724,61479,409401,3181951.0,0.0763,1
101037051,卓影丶,1,3179764,110587,55154,310429,3179764.0,0.0348,1
1023693244,深蓝汽车,1,3176429,12119,1469,18310,3176429.0,0.0038,0
23513862,再肝剁手,1,3175228,220459,140312,518441,3175228.0,0.0694,0
490056507,iBook_,1,3172093,236674,17579,293494,3172093.0,0.0746,0
352248648,三毛水果艺术,1,3169930,305538,196081,553516,3169930.0,0.0964,1
1523137531,个大活人,1,3169858,257297,24885,357892,3169858.0,0.0812,0
627605168,周雨思-音乐审美养成,1,3168887,187737,67359,317582,3168887.0,0.0592,0
46284103,大队长的定格动画,1,3167796,138020,20212,203048,3167796.0,0.0436,0
1141704646,3锅er,1,3164262,241136,61506,339090,3164262.0,0.0762,0
23205828,世界记忆冠军大卫哥,1,3163268,169221,51640,365125,3163268.0,0.0535,0
699429737,末世云夜,1,3157523,81994,65922,265015,3157523.0,0.026,0
65876359,奔跑的任多多,1,3154233,239983,64217,345369,3154233.0,0.0761,0
24381,NOOB酱,1,3153474,297324,281211,825196,3153474.0,0.0943,1
481153145,进击的铁木君,1,3153437,210918,91734,466675,3153437.0,0.0669,0
3537109822474581,极品飞车集结,1,3152895,178360,6695,222741,3152895.0,0.0566,0
97888686,山河调查局,1,3152160,105492,41001,202930,3152160.0,0.0335,0
345623853,翟脸脸,1,3146846,203502,51758,330758,3146846.0,0.0647,0
242014,乌贼酱,1,3146652,192935,85937,342882,3146652.0,0.0613,0
39839686,小岗同学,1,3145172,701864,157705,992759,3145172.0,0.2232,1
28284160,瞬鸽鸽,1,3144839,210181,75820,371621,3144839.0,0.0668,0
1787881182,提瓦特酱鸭,1,3144518,361788,80139,592529,3144518.0,0.1151,1
101491,AshBender,1,3139335,357146,96866,625598,3139335.0,0.1138,1
351776210,青柠子甜,1,3138249,348596,206410,719805,3138249.0,0.1111,1
490404737,滑铲师SQsir,1,3135483,284254,35726,432436,3135483.0,0.0907,0
365320362,W总动员,1,3131362,182154,48605,252372,3131362.0,0.0582,0
35147507,卡佈奇か诺,1,3130654,263522,27252,394769,3130654.0,0.0842,0
8699209,凉风葱叶,1,3126899,281444,132839,583604,3126899.0,0.09,1
389903133,小陈开拍,1,3126346,476318,11468,531816,3126346.0,0.1524,1
31187483,鹏小飞呀,1,3124442,176154,151169,536264,3124442.0,0.0564,0
526256157,辣椒提拉米苏,1,3123739,225096,190732,501058,3123739.0,0.0721,0
285546545,何欢不瘦,1,3122432,121157,2415,133268,3122432.0,0.0388,0
170066477,程墨INK,1,3121591,215745,84234,434941,3121591.0,0.0691,0
3546914221983946,芋泥哈啵啵,1,3119287,96262,54776,231576,3119287.0,0.0309,0
1716892617,-肥猪猪的日常,1,3117586,148536,4922,214725,3117586.0,0.0476,0
9902897,是书瑶呀,1,3109026,163567,61602,281246,3109026.0,0.0526,0
498957850,勇敢哥特,1,3108531,459055,10356,535391,3108531.0,0.1477,1
4128199,Ruihuang_art,1,3107135,288940,36555,390739,3107135.0,0.093,0
434157581,李格Greg,1,3107120,81001,12097,208401,3107120.0,0.0261,0
2835818,熟练丶,1,3106394,177191,95889,362159,3106394.0,0.057,1
13286819,赤色小荔枝,1,3104623,106289,31953,297240,3104623.0,0.0342,0
3493141365655720,小圣来了H,1,3101958,299933,7924,336068,3101958.0,0.0967,0
98627270,哔哩哔哩国创,1,3101674,100598,40239,197973,3101674.0,0.0324,1
11986032,联盟勘探员,1,3101300,305837,71987,432132,3101300.0,0.0986,0
425227343,頹男,1,3095728,235929,43516,331696,3095728.0,0.0762,0
649831334,沈月本人,1,3093403,134399,35127,194985,3093403.0,0.0434,0
288331704,闲云豹,1,3086263,218974,22547,317805,3086263.0,0.071,0
13904634,我是TOO,1,3085960,239864,185658,483593,3085960.0,0.0777,1
91714909,奶茶小肥仔,1,3083761,415640,50527,534158,3083761.0,0.1348,0
544962202,水霓代子想当欢乐企鹅,1,3074280,225023,80407,387164,3074280.0,0.0732,1
46470268,央视军事,1,3072595,101880,19702,142927,3072595.0,0.0332,0
3546865891019151,鱼丸兄弟,1,3070638,144910,5129,175017,3070638.0,0.0472,0
1641965932,在下龍一,1,3062990,134999,55454,336915,3062990.0,0.0441,0
337058662,城北小太爷,1,3062588,136553,41581,267336,3062588.0,0.0446,0
1598678,宋青纯洁如入睡的琥珀,1,3062165,232271,92586,460762,3062165.0,0.0759,0
14444722,疯子啊滨,1,3061968,125319,95273,352358,3061968.0,0.0409,1
3546662226102356,小馒头的面食面艺,1,3059574,394004,38998,492988,3059574.0,0.1288,0
106590731,老孙聊游戏,1,3057851,85589,16300,123056,3057851.0,0.028,0
329506771,鬼山哥,1,3055196,165221,39159,279164,3055196.0,0.0541,0
203680252,AYCS2,1,3055075,106703,22699,172724,3055075.0,0.0349,0
420970507,我是小松同学,1,3051678,152636,146598,359855,3051678.0,0.05,0
393324542,飘逸的V公子,1,3049332,199791,89407,385662,3049332.0,0.0655,0
3493257069725782,摸鱼佬临风,1,3048509,470030,49785,689711,3048509.0,0.1542,1
44359329,路人甲导演,1,3045474,143531,40354,244831,3045474.0,0.0471,0
30973654,网易阴阳师手游,1,3042252,135716,21990,193503,3042252.0,0.0446,0
16015678,野生鱼白,1,3041394,113073,2070,158884,3041394.0,0.0372,0
495792263,nagi真的很文静,1,3037759,194159,100227,366723,3037759.0,0.0639,0
21670652,yaoling1997,1,3036408,389695,80499,639890,3036408.0,0.1283,0
1638088039,一条倜傥风流的鱼,1,3036399,289233,160514,545118,3036399.0,0.0953,1
167456603,口口医生在这里,1,3036030,480834,76924,673223,3036030.0,0.1584,1
12638031,知危编辑部,1,3033797,90817,16478,160545,3033797.0,0.0299,0
3493134099024327,HoodedHorse,1,3033400,277695,48769,403685,3033400.0,0.0915,1
387533776,下尺报告,1,3030711,216056,129637,432364,3030711.0,0.0713,1
519853523,科沃斯机器人,1,3030605,5102,1046,11255,3030605.0,0.0017,0
508752914,爱画画的子衿,1,3030491,477889,183431,714593,3030491.0,0.1577,1
414367068,余铁匠打铁日常,1,3028826,389603,65698,526922,3028826.0,0.1286,1
638816489,英大吉,1,3026685,121741,9934,148679,3026685.0,0.0402,0
511413738,春天一家,1,3024228,52357,22922,120916,3024228.0,0.0173,0
397774699,kouchanomun,1,3016787,261202,108426,542150,3016787.0,0.0866,0
1682291129,角角OnTrack,1,3016550,302936,21410,406618,3016550.0,0.1004,0
266681803,劲小郑,1,3014203,275697,14445,418944,3014203.0,0.0915,0
94709124,小海Xhai,1,3014141,187767,91838,400635,3014141.0,0.0623,0
4649810,水瓜洋子,1,3013848,370167,19258,492764,3013848.0,0.1228,1
2104728,鲲爵士,1,3013523,85523,11501,133689,3013523.0,0.0284,0
13972445,老凡Fv,1,3012358,96552,20586,165828,3012358.0,0.0321,0
3379951,ilem,1,3011930,195497,98514,417375,3011930.0,0.0649,0
373039846,永恒跳动的火焰,1,3007565,223588,213214,554386,3007565.0,0.0743,0
